time_accessed,tweet_id,full_text,created_at,geo,place_name,coordinates,user_location
2021-10-22 15:51,1.45E+18,"@MarkWorrall @WWinkworth1 @VirginAtlantic @CDCgov Unclear if foreign nationals will be allowed US entry now after COVID-19 infection unless #vaccinated prior or after. It’s a major final US entry decision pending from @CDCgov, but my guess would be “no” as it goes against @WhiteHouse philosophy of #vaccination for intl travel.",2021-10-21 19:14,,Dorval,,"Atlanta, GA"
2021-10-22 15:51,1.45E+18,@stephens_judith @CTVNews You can still get covid from vaccinated nurses.,2021-10-21 19:14,,Niagara Falls,,"Toronto, Ontario"
2021-10-22 15:51,1.45E+18,"We Could Throw on All Our Theory Merch and Start Knocking on Doors During a Pandemic

Signs for People's Front Yards

"" @MatPatGT for @StJude ""

""THE ANIMATRONIC MAN WITH THE PLAN"" @CaptainAmerica #FNAF https://t.co/vS155lpWAR",2021-10-21 19:11,,Winnipeg,,"Winnipeg, Manitoba"
2021-10-22 15:51,1.45E+18,Trick or Treating and COVID-19: Advice from the Haliburton Kawartha Pine Ridge Distrct Health Unit  https://t.co/hlSvsZco6p,2021-10-21 19:10,"{'type': 'Point', 'coordinates': [43.9723939, -78.196119]}",Cobourg,"{'type': 'Point', 'coordinates': [-78.196119, 43.9723939]}","Northumberland County, ON"
2021-10-22 15:51,1.45E+18,@Kelly_K_9 I'm sorry here that bro.  I really don't want to get into an argument pro-vaccine versus anti-vaccine but yes you can still get covid if you have been vaccinated and yes it is still possible you can die from it but the chances dropped dramatically if you've been vaccinated.,2021-10-21 19:09,,Saanich,,Victoria bc
2021-10-22 15:51,1.45E+18,"Interesting to see the forecasted stats in this article. 

https://t.co/2Yx2bpnXcg",2021-10-21 19:06,,Foothills No. 31,,"High River, Alberta"
2021-10-22 15:51,1.45E+18,"@Wellness_Wonk @RobertFife @JustinTrudeau @Puglaas @OttawaReporter @bramham_daphne @WestCoast_LEAF @peterzimonjic @janephilpott @dankahnem6A2k18 @M_Heffernan @l_stone @liberal_party @MpCelina @jenditchburn @blatchkiki @Francis_Drouin @InklessPWFeed @gmbutts @konradyakabuski @MattMcGrathBBC @profkjmoore @wdiomedeer @LizT1 @CPC_HQ @erinotoole @theJagmeetSingh @yfblanchet @OurCommons @CanadianSenate @PaviaJoe1964 @CMOH_Alberta @PBO_DPB @jkenney @ufvcascade @DrEricDing @frozen @DFisman @jhorgan @CPHO_Canada @DLeonhardt .@VicLeungIDdoc: #bcpoli needs a @PBO_DPB  equivalent for #PublicHealth 

“Ours is a science-led strategy” https://t.co/z49HuRnq8m means @JustinTrudeau &amp; @adriandix are prioritizing &amp; following “science” according to this order:

•economic
•political &amp; lastly
•medical https://t.co/FET2muCFBe",2021-10-21 19:03,,Victoria,,"Victoria, British Columbia"
2021-10-22 15:51,1.45E+18,"Despite 800,000 Canadians still relying on CRB for help, the Canada Recovery Benefit (CRB) will expire this Saturday October 23, 2021 after @CAFreeland &amp; @JustinTrudeau ended #CRB income supports for those still affected by #COVID19.

https://t.co/H9jBwGbKEp

#canlab #cdnpoli #1u",2021-10-21 19:02,,Halifax,,"Halifax, NS"
2021-10-22 15:51,1.45E+18,"“Waiting on the vaccine until I know what it does”

Yeah? Well we *know* what COVID does. https://t.co/MapLGrkYYS",2021-10-21 19:00,,Lincoln,,"Fredericton,NB Canada"
2021-10-22 15:51,1.45E+18,"@AArchitectsYT Matt? I think the archeological community owes Heinrich Schliemann an apology. It’s seems the mask is original to the site Schliemann excavated. Further it is a treasure map. The curiosities on it say such. They left his legacy intact, not knowing what or where it was &amp; still is. https://t.co/disNrOL05t",2021-10-21 18:59,,Barrie,,"Barrie, Ontario"
2021-10-22 15:51,1.45E+18,@richardzussman Remove all Covid restrictions.,2021-10-21 18:57,,Vancouver,,"Vancouver, British Columbia"
2021-10-22 15:51,1.45E+18,@RayDoesData And vaccine passport by mid November.,2021-10-21 18:53,,Fredericton,,"Fredericton, New Brunswick"
2021-10-22 15:51,1.45E+18,"Oct 21 || NEWS RELEASE New Brunswick || 67 new COVID-19 cases/63 recoveries/763 active cases || REVISED / Two deaths reported / current circuit breaker measures to be extended / 14-day circuit breaker in Zone 5 beginning at 6 p.m. on Oct. 22 || + More...

https://t.co/oixNtUq0Bi",2021-10-21 18:52,,Halifax,,"Halifax, NS Canada"
2021-10-22 15:51,1.45E+18,@WorldOfZen1 And the  mask was down in that huge crowd  UGH that's a  piss off,2021-10-21 18:51,,Quinte West,,Trenton Ontario Canada
2021-10-22 15:51,1.45E+18,@EnswellJones Please say this will the subject of a short story about being a mall Santa in the highly politicized dusk of a deadly pandemic.,2021-10-21 18:49,,Ottawa,,Ottawa/Gatineau
2021-10-22 15:51,1.45E+18,@DukeMatters @RosieBarton Yep. Whole thing is rushed. Joke process. Vaccine manufacturer shares doing well however.,2021-10-21 18:42,,Ottawa,,"Ottawa, ON"
2021-10-22 15:51,1.45E+18,@CTVVancouver I’m a doctor 👨‍⚕️ i have a PhD in medicine I can tell you that most vaccine 💉 get approved because of large donation to political parties in power. It’s sad 😢 this can happen in Canada 🇨🇦 in the year 2021,2021-10-21 18:40,,Vancouver,,"Vancouver, British Columbia"
2021-10-22 15:51,1.45E+18,@JustinTrudeau How does this change anything? Still need neg Covid test.,2021-10-21 18:39,,Vaughan,,Toronto
2021-10-22 15:51,1.45E+18,"Today, our govt. announced additional steps to ensure an ongoing strong recovery from #covid19. 

✅ Ext. of the 🇨🇦 Recovery Hiring Program 
✅ Support for our hardest hit sectors
✅ 🇨🇦 Worker Lockdown Benefit

We will ensure 🇨🇦’s recovery is robust!

https://t.co/g0WvV72NwA",2021-10-21 18:37,,Vaughan,,"Vaughan, ON"
2021-10-22 15:51,1.45E+18,"@jeffm1981 @linseymarr @JuliaRaifman @j_g_allen @KashPrime @imgrund @jvipondmd @DrFiliatrault @AMMAunited @CAPPEM2 @DrEricDing @sri_srikrishna @Amal4Solutions @feltford Actually I’ve been working with top Covid experts around the world so I know that while vaccines are great &amp; more people should take them, they don’t make Covid like a flu which is why wearing a proper mask IN ADDITION TO VACCINES is so crucial. https://t.co/BKCxnoZuKw https://t.co/ssEYgout5j",2021-10-21 18:35,,Greater Sudbury / Grand Sudbury,,"Greater Sudbury / Grand Sudbury, Ontario"
2021-10-22 15:51,1.45E+18,"@TorontoStar @wendygillis #GetVaccinated 

""The coronavirus has become the leading cause of death for officers despite law enforcement being among the first groups eligible to receive the vaccine at the end of 2020.""
https://t.co/9Q0O3Cs9yS",2021-10-21 18:33,,Toronto,,Toronto 🇨🇦
2021-10-22 15:51,1.45E+18,"@alanjgould As someone who has had to deal with this throughout the pandemic, it's sad. Many coworkers kept empty water bottles in their vehicle to use as a washroom",2021-10-21 18:32,,Toronto,,Toronto
2021-10-22 15:51,1.45E+18,@DesmoulinsMarat @Cathythecatgirl @jana_thorn More people contracting &amp; spreading Covid &amp; putting a further strain on the medical system…,2021-10-21 18:31,,Coquitlam,,Canada
2021-10-22 15:51,1.45E+18,@funmidniterider @CityNewsKIT So any unexpected death is from the vaccine???? WTF,2021-10-21 18:31,,Cambridge,,"Cambridge, ON Canada"
2021-10-22 15:51,1.45E+18,"Here is a preview of our video being released tomorrow with the talented soprano, Ailyn Pérez, about her departure into new and exciting repertoire, her journey through the pandemic, social media, and always finding the sunshine.
https://t.co/j8yxEEodgP
https://t.co/AmLzHkjyzZ https://t.co/oWVG0LAZlr",2021-10-21 18:27,,Caledon,,"Caledon, Ontario"
2021-10-22 15:51,1.45E+18,"100 cr vax is Diwali of Atmanirbhar Bharat: Mandaviya: After India achieved 100 crore vaccination against Covid, Union Health Minister Mansukh Mandaviya on Thursday said it is Diwali for Atmanirbhar Bharat. He said, the country was able to… https://t.co/nO6SS4tK8q #India #NEWS",2021-10-21 18:27,"{'type': 'Point', 'coordinates': [43.7742911, -79.7164011]}",Brampton,"{'type': 'Point', 'coordinates': [-79.7164011, 43.7742911]}",Toronto
2021-10-22 15:51,1.45E+18,I am literally so tired of all the covid bull shit. I’m tired of not going to concerts.  I’m tired of everyone hating everyone else for whether or not they get the jab. I’m absolutely done with hearing about it.,2021-10-21 18:25,,Prince George,,Prince George
2021-10-22 15:51,1.45E+18,What the hell is she talking about? I’m vaccinated and I feel great. There is zero evidence that the vaccine makes one feel like they are sick with the disease. But hey as long she doesn’t go along with the libtards. #antivaxbumbshits https://t.co/BSri3JSYBE,2021-10-21 18:24,,Toronto,,"Toronto, Ontario"
2021-10-22 15:51,1.45E+18,"@KM0331 @MPJulian @JustinTrudeau Yes &amp; we all have our reasons for sticking it out during this pandemic. When it came time to do the work of cancelling/refunding passengers, I was there to do my part. Double &amp; triple the work of what a booking takes &amp; I did it all with a smile on my face because I love what I do",2021-10-21 18:22,,St. John's,,"Newfoundland and Labrador, Canada"
2021-10-22 15:51,1.45E+18,"Here is a preview of our interview available tomorrow with the talented soprano, Ailyn Pérez, about her departure into new and exciting repertoire, her journey through the pandemic, social media, and always finding the sunshine.
https://t.co/Y28HchE2I8
https://t.co/FT2I9vJyoj https://t.co/hnDpqWlwAp",2021-10-21 18:21,,Caledon,,
2021-10-22 15:51,1.45E+18,@Spike78495410 @StrongFree67 @NHLJets @canadalifeco @AnaheimDucks @CanadaLifeCtr I see that. I was just laughing about the graphic. Not laughing at covid at all. Hope scheif is good to go. I saw someone say he tested negative and if he does again he’s in. Here’s hoping.,2021-10-21 18:20,,Montcalm,,"Red River Valley, MB "
2021-10-22 15:51,1.45E+18,@NumCog That’s your Department or Faculty. We have no such capacity restrictions in the building across the road. Masking and vaccine proof of course! It’s so nice to have everyone together in person.,2021-10-21 18:19,,London,,"@Westernu , London ON"
2021-10-22 15:51,1.45E+18,"folks who have gotten 3rd dose of covid vaxx: did it knock you out with side effects or?

When I got dose 2 I had to spend the next day in bed recovering. Just wondering if I should expect something better/worse/the same for my 3rd dose lol 🤷‍♂️",2021-10-21 18:19,,Hamilton,,#HamOnt
2021-10-22 15:51,1.45E+18,"@LFPress How about profiling 9 health care workers who quietly did the right thing to protect their patients and fellow workers by getting the vaccine every time you feature a story on a selfish, unempathetic, fool who refuses to do the right thing even in the face of death.",2021-10-21 18:16,,Gatineau,,North Turtle Island
2021-10-22 15:51,1.45E+18,@CP24 I just want the removal of wearing a mask stage please inform me when that starts,2021-10-21 18:14,,Newmarket,,"Newmarket, Ontario"
2021-10-22 15:51,1.45E+18,Encountered my first chain smoking anti vaxxer yesterday who apparently is worried about the long term effects of the vaccine on her body?!? https://t.co/NvbvBfhp1d,2021-10-21 18:12,,Edmonton,,
2021-10-22 15:51,1.45E+18,"First getaway since before the pandemic changed the world #peaceofmind #bobcaygeon #buckhorn Thank you my dear friends #rechargeyoursoul @ Buckhorn, Ontario https://t.co/ZWF5X7GRiH",2021-10-21 18:11,"{'type': 'Point', 'coordinates': [44.55, -78.3333]}",Smith-Ennismore-Lakefield,"{'type': 'Point', 'coordinates': [-78.3333, 44.55]}","ÜT: 43.618188,-79.587627"
2021-10-22 15:51,1.45E+18,“This covid thing”🙄,2021-10-21 18:11,,Fredericton,,"Fredericton, New Brunswick"
2021-10-22 15:51,1.45E+18,"Ever feel like someone is watching you? Also this guy is not wearing a mask indoors. C’mon man. 

#toronto #halloween #VaccineCertificate #COVID19 #GetVaccinated https://t.co/qzbFD4H8CZ",2021-10-21 18:06,,Toronto,,"Toronto, Ontario, Canada"
2021-10-22 15:51,1.45E+18,@RealAmyD My car was broken into last week and all they took were my WonderWoman mask and my Schitt’s Creek mask. They left the Winnipeg Blue Bomber mask though 🤷🏼‍♀️😢,2021-10-21 18:04,,Winnipeg,,"Winnipeg, Manitoba"
2021-10-22 15:51,1.45E+18,"I'm fully vax'd and always follow the current health guidelines..but

by Great Odin's Beard, there is no way I'm giving this vaccine to my children. 

Maybe, if every Doctor, Nurse and/or Politician gives it to their kids 1st, I'll then consider it. https://t.co/euzNvhaUmb",2021-10-21 18:00,,Edmonton,,
2021-10-22 15:51,1.45E+18,😆😆😆😆 How's that Alberta endorsed @jkenney approved national vaccine passport treating you today??? https://t.co/x8VzfB0dna,2021-10-21 17:56,,Gatineau,,North Turtle Island
2021-10-22 15:51,1.45E+18,"Remind me again what #Conservatives across the world 🌎 want to conserve?
Preserving hate, control, #homophobia , #racism , their rich connections, corruption, privilege, destruction of environments…
THEMSELVES!😡
@CPC_HQ 🤮 #cdnpoli #GetVaccinated ‼️
https://t.co/y85D6tHdIC",2021-10-21 17:53,,Burnaby,,"Vancouver, Canada (he/him)"
2021-10-22 15:51,1.45E+18,"He is going to f*CK this up again.
#VoteFordOut2022
#onpoli 

""They also said that the government is looking at potentially relaxing mandatory proof of vaccination rules, as long as the province’s pandemic picture continues on the right trajectory.""  https://t.co/RLG3r7b0gi",2021-10-21 17:53,,Toronto,,Toronto 🇨🇦
2021-10-22 15:51,1.45E+18,"@TableJimmys TBH, this is more terrifying than any mask one could buy. 😬",2021-10-21 17:52,,Golden,,Cascadia
2021-10-22 15:51,1.45E+18,I applied in AUGUST I want my RETIREMENT MONEY AND FLU VACCINE,2021-10-21 17:48,,Saskatoon,,"Dayton, OH"
2021-10-22 15:51,1.45E+18,"Toronto Police officers, staff not vaccinated by Nov. 30 to be placed on ‘indefinite unpaid absence’
The force said 90 per cent of staff have disclosed their status so far. Of that, 94 per cent are fully vaccinated and 97 per cent have one dose.
https://t.co/yEFsHO5vP4",2021-10-21 17:48,,Toronto,,Toronto
2021-10-22 15:51,1.45E+18,How does Alberta not have a COVID gargle test for kids yet? My 6-year-old has been crying on and off for two hours as we anticipate his test this afternoon. He’s been tested at least 8 times and is clearly traumatized by the nose swab 😔,2021-10-21 17:46,,Calgary,,"Alberta, Canada"
2021-10-22 15:51,1.45E+18,"@AnnaB69522008 @TheTorontoSun I just want to put out there I'm not for or against people choosing the vaccine nor do I agree with the rules, I just form opinions based on what I'm seeing &amp; I believe the economy open &amp; hospitals empty are the target &amp; vaccines seem to work towards that.",2021-10-21 17:38,,Newmarket,,"Newmarket, Ontario"
2021-10-22 15:51,1.45E+18,@Yeegrek @CamGuthrie My understanding is that mask mandates are set at a provincial level. Mississauga has tightened the rules around that to ensure the type of face covering is appropriate. I don’t think a municipality could lower the threshold of mask mandates.,2021-10-21 17:38,,Guelph,,Manchester
2021-10-22 15:51,1.45E+18,"I support this. 
#cdnpoli #onpoli #topoli #VaccineMandate #VaccineCertificate #vaccineswork #covid19 https://t.co/OPEBIHaHJR",2021-10-21 17:37,,Toronto,,Toronto
